estimated_nights_booked,price,minimum_nights,calculated_host_listings_count,estimated_nights_booked_binary,room_type_Hotel room,room_type_Private room,room_type_Shared room,latitude,longitude
28.32,479.0,2,1,0,0.0,0.0,0.0,,
90.0,135.0,5,2,1,0.0,0.0,0.0,,
451.2,63.0,20,1,1,0.0,1.0,0.0,,
79.67999999999999,60.0,1,10,1,0.0,1.0,0.0,,
31.68,285.0,6,1,0,0.0,0.0,0.0,,
44.16,250.0,2,1,0,0.0,0.0,0.0,,
36.96,48.0,7,1,0,0.0,1.0,0.0,,
48.48,99.0,2,1,1,0.0,1.0,0.0,,
3.3600000000000003,42.0,2,1,0,0.0,1.0,0.0,,
168.48,69.0,3,3,1,0.0,1.0,0.0,,
5.28,61.0,2,3,0,0.0,1.0,0.0,,
7.199999999999999,189.0,2,1,0,0.0,0.0,0.0,,
73.92,49.0,1,13,1,0.0,1.0,0.0,,
19.2,180.0,5,1,0,0.0,0.0,0.0,,
177.60000000000002,53.0,2,1,1,0.0,1.0,0.0,,
140.39999999999998,239.0,3,3,1,0.0,0.0,0.0,,
132.72,248.0,7,3,1,0.0,0.0,0.0,,
7.439999999999999,65.0,1,3,0,0.0,1.0,0.0,,
52.56,240.0,3,1,1,0.0,0.0,0.0,,
38.16,60.0,1,2,0,0.0,0.0,0.0,,
179.28000000000003,110.0,3,1,1,0.0,1.0,0.0,,
14.16,95.0,1,1,0,0.0,0.0,0.0,,
59.04,84.0,2,1,1,0.0,1.0,0.0,,
76.80000000000001,100.0,2,2,1,0.0,0.0,0.0,,
53.76,82.0,28,7,1,0.0,0.0,0.0,,
42.0,200.0,7,1,0,0.0,0.0,0.0,,
74.4,190.0,2,5,1,0.0,0.0,0.0,,
10.08,45.0,2,1,0,0.0,1.0,0.0,,
24.0,356.0,1,7,0,0.0,0.0,0.0,,
87.84,29.0,2,3,1,0.0,1.0,0.0,,
123.6,95.0,5,15,1,0.0,1.0,0.0,,
56.16,40.0,3,1,1,0.0,1.0,0.0,,
15.12,76.0,1,2,0,0.0,1.0,0.0,,
16.560000000000002,194.0,3,37,0,0.0,0.0,0.0,,
114.24,65.0,4,1,1,0.0,1.0,0.0,,
158.4,191.0,3,1,1,0.0,0.0,0.0,,
133.92000000000002,71.0,2,16,1,0.0,1.0,0.0,,
13.44,120.0,2,3,0,0.0,1.0,0.0,,
120.96,275.0,7,1,1,0.0,0.0,0.0,,
109.2,75.0,5,15,1,0.0,1.0,0.0,,
46.56,140.0,2,5,0,0.0,1.0,0.0,,
201.6,51.0,28,2,1,0.0,1.0,0.0,,
14.4,35.0,15,4,0,0.0,1.0,0.0,,
30.72,158.0,2,10,0,0.0,0.0,0.0,,
17.28,119.0,2,1,0,0.0,0.0,0.0,,
54.720000000000006,120.0,3,1,1,0.0,1.0,0.0,,
6.720000000000001,257.0,2,1,0,0.0,0.0,0.0,,
110.88,130.0,1,21,1,0.0,0.0,0.0,,
45.36,450.0,3,2,0,0.0,0.0,0.0,,
3.84,40.0,1,4,0,0.0,1.0,0.0,,
2.16,98.0,1,3,0,0.0,1.0,0.0,,
30.24,89.0,3,7,0,0.0,0.0,0.0,,
7.68,47.0,2,1,0,0.0,1.0,0.0,,
84.0,70.0,2,2,1,0.0,1.0,0.0,,
24.0,1221.0,4,68,0,0.0,0.0,0.0,,
30.24,419.0,3,4,0,0.0,0.0,0.0,,
246.96000000000004,40.0,3,3,1,0.0,1.0,0.0,,
27.360000000000003,48.0,6,1,0,0.0,0.0,0.0,,
40.32,61.0,2,6,0,0.0,1.0,0.0,,
87.84,55.0,2,1,1,0.0,1.0,0.0,,
25.92,59.0,1,2,0,0.0,1.0,0.0,,
83.52,111.0,4,121,1,0.0,0.0,0.0,,
51.6,339.0,5,76,1,0.0,0.0,0.0,,
9.12,150.0,2,2,0,0.0,1.0,0.0,,
54.0,400.0,3,1,1,0.0,0.0,0.0,,
102.48,200.0,7,1,1,0.0,0.0,0.0,,
31.200000000000003,527.0,5,6,0,0.0,0.0,0.0,,
92.16,140.0,4,121,1,0.0,0.0,0.0,,
3.6,49.0,1,1,0,0.0,1.0,0.0,,
570.96,100.0,183,3,1,0.0,0.0,0.0,,
7.199999999999999,200.0,1,3,0,0.0,1.0,0.0,,
12.96,79.0,1,59,0,0.0,1.0,0.0,,
6.48,95.0,1,59,0,0.0,1.0,0.0,,
7.199999999999999,23.0,2,1,0,0.0,1.0,0.0,,
39.12,57.0,1,2,0,0.0,1.0,0.0,,
2.16,500.0,3,1,0,0.0,0.0,0.0,,
38.88,53.0,9,1,0,0.0,1.0,0.0,,
10.08,70.0,7,1,0,0.0,0.0,0.0,,
15.6,95.0,1,1,0,0.0,1.0,0.0,,
45.6,1299.0,2,1,0,0.0,0.0,0.0,,
21.12,110.0,4,1,0,0.0,0.0,0.0,,
672.0000000000001,150.0,100,1,1,0.0,0.0,0.0,,
60.48,58.0,6,1,1,0.0,1.0,0.0,,
33.599999999999994,80.0,2,2,0,0.0,1.0,0.0,,
75.60000000000001,412.0,5,76,1,0.0,0.0,0.0,,
7.68,70.0,2,2,0,0.0,1.0,0.0,,
19.2,40.0,5,4,0,0.0,1.0,0.0,,
30.96,200.0,3,1,0,0.0,0.0,0.0,,
10.8,31.0,1,3,0,0.0,1.0,0.0,,
33.36,49.0,1,1,0,0.0,1.0,0.0,,
9.12,406.0,1,1,0,0.0,0.0,0.0,,
218.4,46.0,2,15,1,0.0,1.0,0.0,,
9.6,55.0,2,4,0,0.0,1.0,0.0,,
55.67999999999999,66.0,2,1,1,0.0,1.0,0.0,,
117.36,277.0,3,1,1,0.0,0.0,0.0,,
51.12,150.0,3,1,1,0.0,0.0,0.0,,
62.64,188.0,3,1,1,0.0,0.0,0.0,,
10.56,167.0,2,7,0,0.0,0.0,0.0,,
3.36,400.0,7,1,0,0.0,0.0,0.0,,
13.2,99.0,1,1,0,0.0,1.0,0.0,,
84.0,400.0,14,1,1,0.0,0.0,0.0,,
8.64,135.0,4,1,0,0.0,0.0,0.0,,
0.72,40.0,3,12,0,0.0,1.0,0.0,,
48.96,160.0,3,1,1,0.0,0.0,0.0,,
15.84,139.0,3,1,0,0.0,0.0,0.0,,
84.96000000000001,29.0,2,2,1,0.0,1.0,0.0,,
107.28,52.0,1,1,1,0.0,1.0,0.0,,
0.72,130.0,3,1,0,0.0,0.0,0.0,,
4.800000000000001,80.0,2,1,0,0.0,1.0,0.0,,
20.64,141.0,2,3,0,0.0,1.0,0.0,,
40.32,233.0,14,1,0,0.0,0.0,0.0,,
27.360000000000003,233.0,3,52,0,0.0,0.0,0.0,,
76.32000000000001,195.0,2,2,1,0.0,0.0,0.0,,
58.79999999999999,60.0,7,1,1,0.0,1.0,0.0,,
64.80000000000001,70.0,5,2,1,0.0,1.0,0.0,,
7.199999999999999,80.0,30,1,0,0.0,0.0,0.0,,
12.96,360.0,6,4,0,0.0,0.0,0.0,,
61.92,530.0,3,2,1,0.0,0.0,0.0,,
6.24,65.0,2,2,0,0.0,1.0,0.0,,
69.12,250.0,3,3,1,0.0,0.0,0.0,,
71.28,150.0,3,3,1,0.0,0.0,0.0,,
84.0,108.0,7,1,1,0.0,0.0,0.0,,
6.959999999999999,299.0,1,1,0,0.0,0.0,0.0,,
264.24,151.0,3,1,1,0.0,0.0,0.0,,
184.8,105.0,14,1,1,0.0,0.0,0.0,,
3.3600000000000003,55.0,2,3,0,0.0,1.0,0.0,,
22.32,150.0,3,2,0,0.0,0.0,0.0,,
8.64,69.0,3,1,0,0.0,1.0,0.0,,
120.0,349.0,25,1,1,0.0,0.0,0.0,,
4.32,449.0,3,1,0,0.0,0.0,0.0,,
37.92,70.0,2,1,0,0.0,1.0,0.0,,
62.88,86.0,2,1,1,0.0,1.0,0.0,,
19.200000000000003,84.0,2,1,0,0.0,0.0,0.0,,
37.44,387.0,3,6,0,0.0,0.0,0.0,,
59.52,209.0,2,9,1,0.0,0.0,0.0,,
52.08,35.0,1,2,1,0.0,1.0,0.0,,
556.8,85.0,80,5,1,0.0,0.0,0.0,,
157.68,97.0,3,1,1,0.0,0.0,0.0,,
70.32000000000001,54.0,1,1,1,0.0,1.0,0.0,,
34.56,50.0,4,1,0,0.0,1.0,0.0,,
5.76,350.0,2,1,0,0.0,0.0,0.0,,
20.879999999999995,130.0,3,1,0,0.0,0.0,0.0,,
3.6,60.0,1,1,0,0.0,1.0,0.0,,
42.48,65.0,3,2,0,0.0,1.0,0.0,,
44.64,71.0,2,1,0,0.0,0.0,0.0,,
21.6,40.0,3,2,0,0.0,1.0,0.0,,
128.16,70.0,3,1,1,0.0,1.0,0.0,,
3.84,463.0,2,6,0,0.0,0.0,0.0,,
101.28,100.0,1,1,1,0.0,1.0,0.0,,
0.48,166.0,1,2,0,0.0,1.0,0.0,,
22.32,202.0,3,52,0,0.0,0.0,0.0,,
70.56,70.0,21,1,1,0.0,0.0,0.0,,
3.3600000000000003,85.0,1,1,0,0.0,1.0,0.0,,
18.72,320.0,3,1,0,0.0,0.0,0.0,,
42.24,200.0,4,3,0,0.0,0.0,0.0,,
7.199999999999999,150.0,1,1,0,0.0,0.0,0.0,,
147.6,65.0,15,2,1,0.0,1.0,0.0,,
12.96,125.0,3,1,0,0.0,0.0,0.0,,
39.36,168.0,4,1,0,0.0,0.0,0.0,,
47.52,323.0,3,29,0,0.0,0.0,0.0,,
1.2,235.0,5,1,0,0.0,0.0,0.0,,
192.0,337.0,4,1,1,0.0,0.0,0.0,,
42.72,80.0,2,1,0,0.0,0.0,0.0,,
51.36,140.0,2,2,1,0.0,0.0,0.0,,
84.48,151.0,2,1,1,0.0,0.0,0.0,,
257.04,140.0,21,26,1,0.0,0.0,0.0,,
25.2,49.0,7,12,0,0.0,1.0,0.0,,
8.64,136.0,2,1,0,0.0,0.0,0.0,,
24.000000000000004,40.0,5,1,0,0.0,1.0,0.0,,
13.44,140.0,4,3,0,0.0,0.0,0.0,,
15.36,370.0,4,1,0,0.0,0.0,0.0,,
30.24,120.0,2,2,0,0.0,0.0,0.0,,
132.0,34.0,25,2,1,0.0,1.0,0.0,,
986.4,125.0,30,1,1,0.0,0.0,0.0,,
626.4,38.0,87,3,1,0.0,1.0,0.0,,
10.08,529.0,7,1,0,0.0,0.0,0.0,,
31.68,422.0,3,4,0,0.0,0.0,0.0,,
8.64,75.0,2,1,0,0.0,1.0,0.0,,
48.0,70.0,2,1,0,0.0,0.0,0.0,,
72.72,185.0,3,3,1,0.0,0.0,0.0,,
16.32,220.0,4,1,0,0.0,0.0,0.0,,
91.20000000000002,161.0,20,2,1,0.0,0.0,0.0,,
90.72,387.0,3,6,1,0.0,0.0,0.0,,
99.84,132.0,4,4,1,0.0,0.0,0.0,,
118.56,119.0,2,2,1,0.0,0.0,0.0,,
46.08,74.0,2,9,0,0.0,0.0,0.0,,
29.76,110.0,2,1,0,0.0,0.0,0.0,,
77.76,145.0,6,1,1,0.0,0.0,0.0,,
20.16,48.0,2,1,0,0.0,1.0,0.0,,
141.12,150.0,28,15,1,0.0,0.0,0.0,,
51.84,125.0,2,1,1,0.0,1.0,0.0,,
124.32,60.0,7,26,1,0.0,0.0,0.0,,
20.16,130.0,7,1,0,0.0,0.0,0.0,,
20.160000000000004,281.0,3,1,0,0.0,0.0,0.0,,
9.12,330.0,2,1,0,0.0,0.0,0.0,,
101.04,86.0,1,21,1,0.0,0.0,0.0,,
57.120000000000005,375.0,14,1,1,0.0,0.0,0.0,,
15.36,109.0,2,1,0,0.0,0.0,0.0,,
350.4,24.0,365,2,1,0.0,1.0,0.0,,
1.2000000000000002,100.0,1,1,0,0.0,1.0,0.0,,
10.56,280.0,2,1,0,0.0,0.0,0.0,,
2.88,150.0,2,2,0,0.0,1.0,0.0,,
42.24,201.0,2,3,0,0.0,0.0,0.0,,
26.160000000000004,74.0,1,1,0,0.0,0.0,0.0,,
18.72,131.0,1,9,0,0.0,0.0,0.0,,
108.0,116.0,3,3,1,0.0,0.0,0.0,,
7.199999999999999,49.0,1,3,0,0.0,1.0,0.0,,
78.72,49.0,2,9,1,0.0,1.0,0.0,,
33.84,250.0,3,2,0,0.0,0.0,0.0,,
121.44,51.0,2,9,1,0.0,1.0,0.0,,
18.96,85.0,1,1,0,0.0,1.0,0.0,,
22.08,65.0,2,89,0,0.0,0.0,0.0,,
95.04,188.0,4,36,1,0.0,0.0,0.0,,
139.68,41.0,2,9,1,0.0,1.0,0.0,,
30.72,125.0,2,1,0,0.0,0.0,0.0,,
151.68,221.0,4,68,1,0.0,0.0,0.0,,
5.76,57.0,1,22,0,0.0,0.0,0.0,,
18.24,103.0,1,22,0,0.0,0.0,0.0,,
41.76,60.0,2,1,0,0.0,1.0,0.0,,
153.84,64.0,1,3,1,0.0,1.0,0.0,,
2.88,60.0,4,3,0,0.0,1.0,0.0,,
58.32000000000001,89.0,3,1,1,0.0,0.0,0.0,,
82.08,60.0,2,7,1,0.0,0.0,0.0,,
59.52,79.0,4,2,1,0.0,1.0,0.0,,
16.32,154.0,2,1,0,0.0,1.0,0.0,,
16.32,70.0,1,1,0,0.0,1.0,0.0,,
28.32,35.0,2,4,0,0.0,1.0,0.0,,
3.6000000000000005,92.0,3,1,0,0.0,0.0,0.0,,
21.6,101.0,2,1,0,0.0,0.0,0.0,,
30.24,78.0,2,1,0,0.0,1.0,0.0,,
0.24,80.0,1,1,0,0.0,1.0,0.0,,
81.35999999999999,141.0,3,1,1,0.0,0.0,0.0,,
187.2,107.0,1,4,1,0.0,1.0,0.0,,
0.48,544.0,1,3,0,0.0,1.0,0.0,,
44.88,150.0,1,2,0,0.0,0.0,0.0,,
14.400000000000002,120.0,3,1,0,0.0,0.0,0.0,,
19.44,218.0,3,13,0,1.0,0.0,0.0,,
9.36,243.0,3,13,0,0.0,0.0,0.0,,
34.08,40.0,2,4,0,0.0,1.0,0.0,,
30.24,180.0,14,7,0,0.0,0.0,0.0,,
9.12,100.0,2,1,0,0.0,1.0,0.0,,
55.2,175.0,10,5,1,0.0,0.0,0.0,,
3.84,37.0,2,2,0,0.0,1.0,0.0,,
52.8,50.0,2,2,1,0.0,1.0,0.0,,
8.4,240.0,5,1,0,0.0,0.0,0.0,,
4.32,191.0,3,1,0,0.0,0.0,0.0,,
13.44,250.0,14,1,0,0.0,0.0,0.0,,
34.56,94.0,1,2,0,0.0,1.0,0.0,,
28.32,140.0,2,4,0,0.0,0.0,0.0,,
22.56,71.0,2,1,0,0.0,1.0,0.0,,
10.080000000000002,220.0,3,1,0,0.0,0.0,0.0,,
41.75999999999999,38.0,3,3,0,0.0,1.0,0.0,,
67.2,99.0,5,121,1,0.0,0.0,0.0,,
14.400000000000002,190.0,3,1,0,0.0,0.0,0.0,,
228.0,195.0,5,11,1,0.0,0.0,0.0,,
20.4,190.0,1,1,0,0.0,0.0,0.0,,
50.39999999999999,156.0,7,1,1,0.0,0.0,0.0,,
100.8,158.0,4,4,1,0.0,0.0,0.0,,
2.16,60.0,3,1,0,0.0,1.0,0.0,,
22.56,45.0,2,4,0,0.0,1.0,0.0,,
8.16,47.0,2,3,0,0.0,1.0,0.0,,
25.92,140.0,3,1,0,0.0,0.0,0.0,,
18.72,247.0,3,1,0,0.0,0.0,0.0,,
15.36,56.0,2,2,0,0.0,1.0,0.0,,
74.88,140.0,3,1,1,0.0,0.0,0.0,,
85.67999999999999,71.0,1,5,1,0.0,1.0,0.0,,
44.64,55.0,2,4,0,0.0,1.0,0.0,,
14.400000000000002,162.0,6,1,0,0.0,0.0,0.0,,
13.44,244.0,1,5,0,0.0,0.0,0.0,,
53.760000000000005,350.0,4,9,1,0.0,0.0,0.0,,
18.72,170.0,3,1,0,0.0,0.0,0.0,,
14.88,56.0,2,2,0,0.0,1.0,0.0,,
108.0,148.0,2,2,1,0.0,0.0,0.0,,
62.400000000000006,164.0,2,1,1,0.0,0.0,0.0,,
24.0,59.0,4,2,0,0.0,1.0,0.0,,
117.12,65.0,4,2,1,0.0,1.0,0.0,,
7.68,106.0,1,1,0,0.0,0.0,0.0,,
5.28,103.0,2,1,0,0.0,1.0,0.0,,
60.48,65.0,3,4,1,0.0,0.0,0.0,,
31.92,40.0,7,2,0,0.0,1.0,0.0,,
26.880000000000003,215.0,1,1,0,0.0,1.0,0.0,,
111.36,92.0,2,3,1,0.0,0.0,0.0,,
176.4,61.0,3,20,1,0.0,1.0,0.0,,
59.28,45.0,1,2,1,0.0,1.0,0.0,,
54.24,130.0,2,2,1,0.0,0.0,0.0,,
734.4,90.0,90,2,1,0.0,1.0,0.0,,
185.28,98.0,2,3,1,0.0,1.0,0.0,,
1.44,94.0,1,1,0,0.0,1.0,0.0,,
77.76,129.0,6,1,1,0.0,1.0,0.0,,
120.96,242.0,24,1,1,0.0,0.0,0.0,,
6.720000000000001,40.0,2,3,0,0.0,1.0,0.0,,
164.88,61.0,3,2,1,0.0,1.0,0.0,,
142.79999999999998,30.0,7,4,1,0.0,1.0,0.0,,
17.28,85.0,3,1,0,0.0,0.0,0.0,,
26.64,145.0,3,3,0,0.0,1.0,0.0,,
59.52,120.0,2,1,1,0.0,1.0,0.0,,
170.64,190.0,3,1,1,0.0,0.0,0.0,,
42.72,159.0,2,2,0,0.0,0.0,0.0,,
7.200000000000001,3489.0,3,349,0,0.0,0.0,0.0,,
42.72,129.0,2,121,0,0.0,0.0,0.0,,
13.44,344.0,4,2,0,0.0,0.0,0.0,,
328.32,159.0,6,22,1,0.0,0.0,0.0,,
20.16,310.0,2,1,0,0.0,0.0,0.0,,
124.8,500.0,40,1,1,0.0,0.0,0.0,,
43.44,40.0,1,1,0,0.0,1.0,0.0,,
86.4,45.0,1,1,1,0.0,1.0,0.0,,
7.199999999999999,70.0,5,1,0,0.0,1.0,0.0,,
68.64,107.0,2,3,1,0.0,0.0,0.0,,
529.2,70.0,21,4,1,0.0,0.0,0.0,,
43.44,39.0,1,3,0,0.0,1.0,0.0,,
20.160000000000004,98.0,3,5,0,0.0,1.0,0.0,,
19.2,305.0,5,1,0,0.0,0.0,0.0,,
73.92,270.0,2,5,1,0.0,0.0,0.0,,
47.040000000000006,600.0,7,2,0,0.0,0.0,0.0,,
86.39999999999999,75.0,3,2,1,0.0,0.0,0.0,,
103.68,49.0,3,1,1,0.0,1.0,0.0,,
161.28000000000003,86.0,3,1,1,0.0,1.0,0.0,,
94.08,72.0,2,1,1,0.0,1.0,0.0,,
16.32,220.0,2,6,0,0.0,0.0,0.0,,
32.64,300.0,2,2,0,0.0,0.0,0.0,,
34.56,149.0,4,13,0,0.0,0.0,0.0,,
31.92,191.0,1,6,0,0.0,0.0,0.0,,
0.24,180.0,1,1,0,0.0,0.0,0.0,,
54.24,57.0,2,3,1,0.0,1.0,0.0,,
24.0,120.0,4,1,0,0.0,0.0,0.0,,
8.64,264.0,3,206,0,1.0,0.0,0.0,,
122.88,142.0,4,1,1,0.0,0.0,0.0,,
19.68,100.0,2,3,0,0.0,0.0,0.0,,
3.6,140.0,5,4,0,0.0,0.0,0.0,,
39.84,228.0,2,11,0,0.0,0.0,0.0,,
53.76,300.0,7,1,1,0.0,0.0,0.0,,
2.88,115.0,2,1,0,0.0,1.0,0.0,,
18.24,87.0,2,1,0,0.0,0.0,0.0,,
9.6,110.0,2,1,0,0.0,0.0,0.0,,
2.88,24.0,1,2,0,0.0,1.0,0.0,,
6.48,32.0,1,3,0,0.0,1.0,0.0,,
122.4,37.0,10,2,1,0.0,1.0,0.0,,
159.84,52.0,3,1,1,0.0,1.0,0.0,,
90.24,35.0,2,9,1,0.0,1.0,0.0,,
95.76,167.0,7,5,1,0.0,0.0,0.0,,
142.56,182.0,3,1,1,0.0,0.0,0.0,,
388.8,36.0,30,2,1,0.0,1.0,0.0,,
14.16,51.0,1,2,0,0.0,1.0,0.0,,
31.68,235.0,2,1,0,0.0,0.0,0.0,,
66.24,29.0,1,3,1,0.0,1.0,0.0,,
2.88,95.0,3,1,0,0.0,1.0,0.0,,
6.0,500.0,1,2,0,0.0,0.0,0.0,,
2.64,199.0,1,30,0,0.0,0.0,0.0,,
15.84,128.0,3,18,0,0.0,0.0,0.0,,
14.4,75.0,5,1,0,0.0,0.0,0.0,,
75.60000000000001,120.0,7,1,1,0.0,0.0,0.0,,
29.28,316.0,2,1,0,0.0,0.0,0.0,,
4.08,138.0,1,32,0,0.0,0.0,0.0,,
7.199999999999999,144.0,1,32,0,0.0,0.0,0.0,,
11.52,138.0,1,32,0,0.0,0.0,0.0,,
6.48,132.0,1,11,0,0.0,0.0,0.0,,
14.4,399.0,4,1,0,0.0,0.0,0.0,,
36.72,110.0,3,2,0,0.0,0.0,0.0,,
31.68,208.0,3,3,0,0.0,0.0,0.0,,
24.48,45.0,2,6,0,0.0,1.0,0.0,,
51.84,185.0,3,5,1,0.0,0.0,0.0,,
17.28,100.0,4,1,0,0.0,0.0,0.0,,
58.56,46.0,4,1,1,0.0,1.0,0.0,,
36.72,70.0,3,3,0,0.0,1.0,0.0,,
73.44,36.0,1,9,1,0.0,1.0,0.0,,
108.0,250.0,150,13,1,0.0,0.0,0.0,,
39.6,50.0,15,14,0,0.0,1.0,0.0,,
10.32,42.0,1,4,0,0.0,1.0,0.0,,
149.51999999999998,49.0,7,2,1,0.0,1.0,0.0,,
23.52,56.0,2,89,0,0.0,0.0,0.0,,
7.199999999999999,180.0,2,1,0,0.0,0.0,0.0,,
39.6,258.0,15,29,0,0.0,0.0,0.0,,
56.64,329.0,2,1,1,0.0,0.0,0.0,,
4.32,65.0,2,6,0,0.0,1.0,0.0,,
116.16,293.0,4,1,1,0.0,1.0,0.0,,
390.72,90.0,4,2,1,0.0,1.0,0.0,,
271.2,65.0,5,1,1,0.0,1.0,0.0,,
9.36,70.0,1,1,0,0.0,1.0,0.0,,
8.64,486.0,2,1,0,0.0,0.0,0.0,,
6.720000000000001,149.0,2,1,0,0.0,0.0,0.0,,
30.24,255.0,2,1,0,0.0,1.0,0.0,,
4.08,30.0,1,2,0,0.0,1.0,0.0,,
5.76,65.0,2,6,0,0.0,0.0,0.0,,
60.48,229.0,1,2,1,0.0,0.0,0.0,,
12.0,140.0,1,1,0,0.0,0.0,0.0,,
23.52,100.0,1,1,0,0.0,1.0,0.0,,
13.919999999999998,200.0,2,2,0,0.0,0.0,0.0,,
23.04,72.0,3,1,0,0.0,0.0,0.0,,
82.32,120.0,7,1,1,0.0,0.0,0.0,,
37.2,220.0,5,2,0,0.0,0.0,0.0,,
12.96,90.0,1,1,0,0.0,1.0,0.0,,
87.6,45.0,1,2,1,0.0,1.0,0.0,,
15.12,70.0,3,3,0,0.0,1.0,0.0,,
87.84,318.0,3,6,1,0.0,0.0,0.0,,
94.32,36.0,1,1,1,0.0,1.0,0.0,,
92.88,87.0,3,2,1,0.0,1.0,0.0,,
14.88,125.0,2,1,0,0.0,0.0,0.0,,
30.96,23.0,3,1,0,0.0,1.0,0.0,,
9.6,245.0,4,2,0,0.0,0.0,0.0,,
4.800000000000001,65.0,1,3,0,0.0,1.0,0.0,,
36.0,195.0,3,3,0,0.0,0.0,0.0,,
5.76,500.0,6,18,0,0.0,0.0,0.0,,
53.52,105.0,1,2,1,0.0,1.0,0.0,,
38.88,65.0,1,2,0,0.0,1.0,0.0,,
31.68,62.0,2,2,0,0.0,1.0,0.0,,
22.800000000000004,280.0,5,1,0,0.0,0.0,0.0,,
87.12,175.0,3,1,1,0.0,0.0,0.0,,
45.12,67.0,1,2,0,0.0,1.0,0.0,,
25.2,400.0,7,1,0,0.0,0.0,0.0,,
7.92,100.0,1,2,0,0.0,0.0,0.0,,
8.64,59.0,1,22,0,0.0,0.0,0.0,,
86.4,224.0,2,1,1,0.0,0.0,0.0,,
39.84,35.0,2,6,0,0.0,1.0,0.0,,
248.64,276.0,7,1,1,0.0,0.0,0.0,,
36.48,115.0,4,1,0,0.0,0.0,0.0,,
51.84,78.0,12,47,1,0.0,0.0,0.0,,
4.800000000000001,100.0,1,6,0,0.0,1.0,0.0,,
32.4,240.0,9,1,0,0.0,0.0,0.0,,
1036.8,149.0,90,1,1,0.0,0.0,0.0,,
21.6,48.0,2,14,0,0.0,1.0,0.0,,
156.0,35.0,10,1,1,0.0,1.0,0.0,,
9.12,200.0,1,1,0,0.0,0.0,0.0,,
11.28,85.0,1,6,0,0.0,0.0,0.0,,
72.0,150.0,4,4,1,0.0,0.0,0.0,,
121.92,24.0,4,2,1,0.0,1.0,0.0,,
147.36,61.0,2,2,1,0.0,1.0,0.0,,
15.84,97.0,1,2,0,0.0,0.0,0.0,,
3.84,75.0,2,1,0,0.0,1.0,0.0,,
15.36,65.0,1,56,0,0.0,1.0,0.0,,
123.84,252.0,4,43,1,0.0,0.0,0.0,,
26.4,247.0,10,19,0,0.0,0.0,0.0,,
92.4,35.0,7,7,1,0.0,1.0,0.0,,
4.800000000000001,46.0,1,2,0,0.0,1.0,0.0,,
18.24,550.0,1,51,0,0.0,0.0,0.0,,
2.4000000000000004,90.0,2,1,0,0.0,1.0,0.0,,
72.0,159.0,4,1,1,0.0,0.0,0.0,,
73.2,125.0,5,1,1,0.0,0.0,0.0,,
59.04,89.0,1,2,1,0.0,1.0,0.0,,
34.56,65.0,2,2,0,0.0,1.0,0.0,,
410.4,61.0,90,32,1,0.0,1.0,0.0,,
252.0,33.0,25,3,1,0.0,1.0,0.0,,
53.28,93.0,2,2,1,0.0,1.0,0.0,,
333.6,118.0,5,1,1,0.0,0.0,0.0,,
22.8,376.0,1,44,0,0.0,0.0,0.0,,
2.64,729.0,1,184,0,0.0,0.0,0.0,,
201.6,85.0,7,1,1,0.0,1.0,0.0,,
57.6,150.0,5,8,1,0.0,0.0,0.0,,
149.76,148.0,4,3,1,0.0,1.0,0.0,,
72.48,79.0,2,2,1,0.0,0.0,0.0,,
41.28,120.0,4,2,0,0.0,0.0,0.0,,
208.8,106.0,10,2,1,0.0,0.0,0.0,,
88.80000000000001,62.0,2,1,1,0.0,0.0,0.0,,
167.52,30.0,1,11,1,0.0,0.0,1.0,,
30.24,250.0,7,4,0,0.0,0.0,0.0,,
13.68,59.0,3,2,0,0.0,1.0,0.0,,
25.92,350.0,3,1,0,0.0,0.0,0.0,,
46.08,105.0,3,2,0,0.0,0.0,0.0,,
24.48,109.0,2,3,0,0.0,1.0,0.0,,
100.8,188.0,5,2,1,0.0,0.0,0.0,,
2.64,117.0,1,8,0,0.0,0.0,0.0,,
15.12,1764.0,3,349,0,0.0,0.0,0.0,,
2.4000000000000004,28.0,2,1,0,0.0,1.0,0.0,,
108.0,51.0,30,2,1,0.0,1.0,0.0,,
6.720000000000001,425.0,4,39,0,0.0,0.0,0.0,,
40.8,220.0,5,3,0,0.0,0.0,0.0,,
141.84,62.0,1,3,1,0.0,1.0,0.0,,
67.19999999999999,51.0,2,2,1,0.0,1.0,0.0,,
10.8,300.0,3,4,0,0.0,0.0,0.0,,
21.12,67.0,1,6,0,0.0,1.0,0.0,,
259.20000000000005,27.0,30,3,1,0.0,1.0,0.0,,
10.8,200.0,5,9,0,0.0,0.0,0.0,,
78.72,71.0,4,1,1,0.0,1.0,0.0,,
6.48,139.0,1,4,0,0.0,1.0,0.0,,
7.199999999999999,399.0,5,2,0,0.0,0.0,0.0,,
44.88,244.0,1,27,0,0.0,0.0,0.0,,
33.84,140.0,3,1,0,0.0,0.0,0.0,,
12.24,175.0,3,1,0,0.0,0.0,0.0,,
49.92,160.0,2,1,1,0.0,0.0,0.0,,
18.48,314.0,1,51,0,0.0,0.0,0.0,,
37.44,70.0,2,2,0,0.0,1.0,0.0,,
78.0,75.0,5,1,1,0.0,0.0,0.0,,
52.8,111.0,10,2,1,0.0,1.0,0.0,,
11.04,145.0,2,1,0,0.0,0.0,0.0,,
86.39999999999999,119.0,6,121,1,0.0,0.0,0.0,,
62.400000000000006,243.0,5,16,1,0.0,0.0,0.0,,
